P (MPa)		T (K)		r (km)		rho (kg m-3)	VP (km s-1)	VS (km s-1)	QS/gamma	KS (GPa)	GS (GPa)	g (m/s2)	phase	k (S m-1)	
2.09895e+02	2.60902e+02	2.42644e+03	1.18289e+03	1.87389e+00	0.00000e+00	0.00000e+00	4.15367e+00	0.00000e+00	1.38922e+00	0.00000e+00	2.09434e+00
2.13645e+02	2.60946e+02	2.42416e+03	1.18395e+03	1.87983e+00	0.00000e+00	0.00000e+00	4.18380e+00	0.00000e+00	1.38957e+00	0.00000e+00	2.10066e+00
2.17395e+02	2.60991e+02	2.42188e+03	1.18501e+03	1.88573e+00	0.00000e+00	0.00000e+00	4.21389e+00	0.00000e+00	1.38992e+00	0.00000e+00	2.10697e+00
2.21145e+02	2.61036e+02	2.41960e+03	1.18606e+03	1.89161e+00	0.00000e+00	0.00000e+00	4.24393e+00	0.00000e+00	1.39027e+00	0.00000e+00	2.11329e+00
2.24896e+02	2.61082e+02	2.41733e+03	1.18710e+03	1.89745e+00	0.00000e+00	0.00000e+00	4.27393e+00	0.00000e+00	1.39062e+00	0.00000e+00	2.11961e+00
2.28646e+02	2.61128e+02	2.41506e+03	1.18814e+03	1.90325e+00	0.00000e+00	0.00000e+00	4.30388e+00	0.00000e+00	1.39097e+00	0.00000e+00	2.12594e+00
2.32396e+02	2.61175e+02	2.41280e+03	1.18917e+03	1.90902e+00	0.00000e+00	0.00000e+00	4.33378e+00	0.00000e+00	1.39132e+00	0.00000e+00	2.13226e+00
2.36146e+02	2.61222e+02	2.41053e+03	1.19020e+03	1.91476e+00	0.00000e+00	0.00000e+00	4.36363e+00	0.00000e+00	1.39167e+00	0.00000e+00	2.13858e+00
2.39897e+02	2.61270e+02	2.40827e+03	1.19122e+03	1.92046e+00	0.00000e+00	0.00000e+00	4.39341e+00	0.00000e+00	1.39203e+00	0.00000e+00	2.14490e+00
2.43647e+02	2.61318e+02	2.40601e+03	1.19223e+03	1.92613e+00	0.00000e+00	0.00000e+00	4.42313e+00	0.00000e+00	1.39238e+00	0.00000e+00	2.15121e+00
2.47397e+02	2.61366e+02	2.40375e+03	1.19324e+03	1.93175e+00	0.00000e+00	0.00000e+00	4.45276e+00	0.00000e+00	1.39274e+00	0.00000e+00	2.15752e+00
2.51147e+02	2.61415e+02	2.40150e+03	1.19424e+03	1.93734e+00	0.00000e+00	0.00000e+00	4.48231e+00	0.00000e+00	1.39309e+00	0.00000e+00	2.16382e+00
2.54898e+02	2.61465e+02	2.39924e+03	1.19523e+03	1.94288e+00	0.00000e+00	0.00000e+00	4.51174e+00	0.00000e+00	1.39345e+00	0.00000e+00	2.17012e+00
2.58648e+02	2.61515e+02	2.39699e+03	1.19622e+03	1.94838e+00	0.00000e+00	0.00000e+00	4.54106e+00	0.00000e+00	1.39381e+00	0.00000e+00	2.17641e+00
2.62398e+02	2.61565e+02	2.39475e+03	1.19721e+03	1.95382e+00	0.00000e+00	0.00000e+00	4.57024e+00	0.00000e+00	1.39417e+00	0.00000e+00	2.18269e+00
